ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65
train_nb\mel\mel02656.jpg,mel,3025,4292,1869,12959,19649,21777,6686,7420,18288,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.225328650701865,23.3979776973761,29.302310899850397,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02657.jpg,mel,3705,5571,3282,11046,14983,19868,7980,8073,10252,10428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.80036923468684,30.739580791308132,42.47784326624156,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02658.jpg,mel,2628,3763,2933,7502,10532,10655,5862,4583,5247,6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.197932756564679,6.822967770850507,23.55489839854661,0.0,248878.0,2038.0,0.752987926588268
train_nb\mel\mel02659.jpg,mel,5118,6655,2478,12461,21566,23513,8417,11717,25162,13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.89744718776858,66.80824199726257,71.82126335557938,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02660.jpg,mel,4909,7867,3981,15528,16867,23942,9303,11876,18257,14551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.73880624728114,51.24397871595455,47.75153052021773,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02661.jpg,mel,2785,4522,2846,11891,16266,18279,7752,6454,7911,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.105367165699374,23.986235928232663,28.21324894693843,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02662.jpg,mel,2147,6016,3497,17788,23215,28735,9554,8331,14047,9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.10104881749409,53.08199025984361,65.74387791912912,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02663.jpg,mel,3552,6547,4950,16706,26118,26161,11940,10597,13732,12151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.900725737143105,61.8237806236671,70.42525915394329,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02664.jpg,mel,598,829,425,1839,3655,4207,1369,1337,1516,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.987407407407408,16.571481481481484,25.931059670781895,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02665.jpg,mel,1606,2241,1139,3738,6150,6961,2629,2502,2893,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.524495884773664,34.20274691358025,49.882818930041154,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02666.jpg,mel,5609,8865,5347,17521,23615,28716,13083,14182,21040,17892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37140712368301,34.2479071395983,61.39321106855245,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02667.jpg,mel,6118,8511,3340,11975,12999,22476,10355,14177,23001,17880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.643749535804094,42.6847658861102,52.86817632017316,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02668.jpg,mel,1984,2854,1488,4235,5557,7245,3285,3290,3943,4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.99711934156379,45.54064814814815,62.42234567901235,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02669.jpg,mel,270,437,232,807,1692,1296,545,436,494,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295111611419812,1.6364804879606565,2.6615451555214915,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02670.jpg,mel,4441,7082,3402,12242,16614,21586,9848,11111,20051,14436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.531300066844212,18.140078409319994,27.029191291154284,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02671.jpg,mel,3959,6206,3689,10856,9897,14080,6718,7986,10991,12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23532345170771,39.387362200129445,54.93418497808996,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02672.jpg,mel,5755,6408,2315,13145,20372,27469,9042,12951,25490,12653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.87243365977358,29.517172595995714,36.561647868942906,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02673.jpg,mel,5291,7004,4335,8564,9760,10072,7154,6038,6213,12172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.30076004343105,40.123873606124725,56.293599467414815,0.0,251330.0,2046.0,0.7544716693247131
train_nb\mel\mel02674.jpg,mel,4178,4904,1476,3209,3015,4174,2860,3060,3733,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.630859998722615,14.579050105384171,23.061669700453468,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02675.jpg,mel,2551,3564,1563,4625,7139,8559,3564,3489,3833,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.666965020576136,56.48033950617285,88.17482510288066,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02676.jpg,mel,8864,14319,5783,16874,15697,26624,15622,20022,33119,30435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.36172267079758,85.40360640431199,91.70424089380259,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02677.jpg,mel,2276,3111,1524,4205,5360,7274,3268,3649,4367,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.088971193415645,54.831882716049385,71.3667901234568,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02678.jpg,mel,3242,4864,2808,13218,18903,21320,7976,6476,10157,8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.670656983097967,28.645776082504856,35.60064563019237,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02679.jpg,mel,1440,1706,545,2603,3675,5454,1934,2306,4052,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83308641975309,31.77064814814815,40.71318930041153,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02680.jpg,mel,4689,7260,4383,17711,24511,29743,12069,11352,17136,13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.438925081433226,42.92475251726809,51.442712920030985,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02681.jpg,mel,3101,7244,3391,20235,26962,33546,10970,14340,33935,14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.46111629831617,99.47802894460419,110.25201858905666,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02682.jpg,mel,5662,4679,724,5539,9841,11748,3265,7185,22162,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.579483601948032,9.511811796411633,11.590160107799553,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02683.jpg,mel,5342,9101,6314,18945,19621,23748,12260,12571,15363,18460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.66756145953804,69.48476906916784,74.14070971575296,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02684.jpg,mel,9590,13309,3740,13050,18317,20763,10117,13985,44321,30856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42304958142792,8.12984222644272,10.059350762342307,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02685.jpg,mel,822,1082,515,1665,3293,3103,963,1003,1135,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46490740740741,15.309547325102882,20.152654320987654,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02686.jpg,mel,10585,14351,2701,10661,7017,18005,9959,17805,49262,29648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.09950503453618,68.8557066918482,76.12542042886398,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02687.jpg,mel,4339,6010,2483,5700,6719,7605,4898,4254,4991,10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.470899597624065,28.73254774222392,38.82990435587916,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02688.jpg,mel,9844,11059,6034,10579,12928,13722,8785,7971,8282,18603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.220155716215146,44.41938905219671,66.81061809803766,0.0,250717.0,2044.0,0.7541050751663714
train_nb\mel\mel02689.jpg,mel,3649,5856,4890,14702,28021,20455,9051,6406,6592,10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.712538950164983,32.39292855780169,48.793113681488336,0.0,281980.0,2146.0,0.769429325986968
train_nb\mel\mel02690.jpg,mel,1011,1555,1075,5574,5746,6223,3023,2287,5361,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2883080987596687,3.3602770321170516,3.1821769992254563,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02691.jpg,mel,7135,11003,5495,12157,11004,15578,10695,12741,19012,22838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.74114579465035,63.229580685206216,68.28845398890174,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02692.jpg,mel,4956,8438,4561,12816,13867,18210,10372,10508,12404,16849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.242899128903225,45.25203715689291,50.64289541533597,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02693.jpg,mel,547,772,307,1816,3719,3581,915,1009,1368,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.710030864197533,12.962674897119342,19.9145987654321,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02694.jpg,mel,3614,5868,4256,12917,15286,17204,6851,6608,7481,10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6831876200278,37.31897420662288,46.12233286294815,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02695.jpg,mel,569,679,420,1224,2056,2300,846,717,676,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.028114421664431,5.443759181196908,7.820571469630196,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02696.jpg,mel,4330,8229,4480,17820,32678,32857,13257,13322,20006,17228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34184978089954,71.37209943872084,75.13579719678724,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02697.jpg,mel,2492,4137,3500,15978,30768,28953,9362,8544,11791,7303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.85406476461289,58.90022705811202,66.59444662542839,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02698.jpg,mel,5499,8497,5297,17027,25521,30604,12844,12861,16205,17226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.273459134844934,51.83417330687859,62.56682033761632,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02699.jpg,mel,5242,8671,6398,20468,38365,32474,14328,12491,15640,17625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.774315907861094,74.97923054886525,95.32043310804359,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02700.jpg,mel,2688,3541,1632,3326,3499,4678,3002,3404,4357,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.06617283950618,53.55177983539095,66.17566872427984,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02701.jpg,mel,4091,5458,616,5533,15070,12900,3260,6835,64216,11535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26440598839245,3.33723434731403,4.119513204384131,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02702.jpg,mel,2156,2783,1382,4278,5945,7903,3298,3275,3765,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.741790123456795,47.36644032921811,69.86371399176956,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02703.jpg,mel,1792,2920,2059,7203,11068,10006,4637,3015,4814,5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.886640005087369,14.017749263391437,17.63021896881867,0.0,281980.0,2146.0,0.769429325986968
train_nb\mel\mel02704.jpg,mel,4154,7006,3402,12834,17303,22423,9973,11525,19462,13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.358719986418954,18.700731572748783,27.750994705514117,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02705.jpg,mel,4296,5961,3487,7261,8323,8568,5982,5292,5464,10468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.536137989397712,26.597975346490387,40.101384364820845,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02706.jpg,mel,4006,5545,3822,9021,12201,13553,7298,6602,7493,10705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98731082281571,26.41324460379835,47.61573521996975,0.0,248878.0,2038.0,0.752987926588268
train_nb\mel\mel02707.jpg,mel,556,773,371,1365,2799,3031,1030,1049,1637,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02238683127572,16.808251028806584,28.414742798353913,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel02708.jpg,mel,5867,6996,1121,5908,11473,10932,4223,7211,55570,13965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7968095152203207,2.817135990832794,3.1575958365606005,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02709.jpg,mel,4149,5753,2134,8722,7401,13331,6265,8240,15260,10719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.872009252087558,24.209137497480082,31.653638234888437,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02710.jpg,mel,504,590,276,783,1066,1039,499,327,402,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767627898064763,3.055354633710161,4.351631857954908,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel02711.jpg,mel,5063,8156,4133,15261,21465,21442,9946,11202,19157,15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.95996243991979,74.68567571008711,76.7505278570595,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02712.jpg,mel,10452,12449,2423,7553,5424,13450,7717,15213,39175,27419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.50776931320226,58.09856072743478,62.170038939405195,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel02713.jpg,mel,4816,6364,1931,8841,14912,14530,5640,7080,32035,11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.017591698585662,6.862881834290019,8.714615009177816,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00001.jpg,scc,7223,11579,5053,18365,19123,29664,14304,19097,32471,24057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58822109518404,58.582441193010006,80.51691529883607,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00002.jpg,scc,11446,15162,4633,10760,7716,15829,11343,18735,36721,33891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.32772496259908,80.38155046737897,86.36267758809113,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00003.jpg,scc,1436,1862,651,3492,5109,4769,1832,2143,5982,3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8641948455686534,1.8151359696124099,1.8800544302857325,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00004.jpg,scc,2573,4001,2882,8176,7459,8710,5917,5497,9939,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.155696612165647,5.260960328491549,5.469198612186867,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00005.jpg,scc,11522,17721,2666,13868,6843,21378,9519,18415,39445,34023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.16194866789038,50.19560154484398,68.58855531623678,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00006.jpg,scc,267,413,311,1189,2264,1569,525,327,262,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.118930041152264,7.678158436213993,9.483683127572018,0.0,96571.0,1256.0,0.7692673743098601
train_nb\scc\scc00007.jpg,scc,3003,4281,959,3432,2439,5151,2428,3957,6513,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.58868312757203,65.50336419753087,81.38287037037038,0.0,96571.0,1256.0,0.7692673743098601
train_nb\scc\scc00008.jpg,scc,13909,15992,2818,11140,5412,17545,8581,18657,48578,32471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.41733599295483,77.20500482763744,86.87196415877092,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00009.jpg,scc,12473,15218,3488,12793,7900,19707,9564,18691,42536,30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.60700378783861,63.74706628187037,84.1541422190156,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00010.jpg,scc,5274,7021,3848,8983,9519,11461,7404,8519,10501,14597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.209092404163442,25.82768517437851,32.62294825409288,0.0,375769.0,2452.0,0.7853981633974483
train_nb\scc\scc00011.jpg,scc,2845,3849,1156,7549,14319,12418,3695,4233,22103,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.810814968859086,5.340491676304258,9.01152266867553,0.0,375769.0,2452.0,0.7853981633974483
